version,hemi,subject_id,pair,measure,value
default,L,HC009,ses-01_ses-02,identifiability,0.01519306667071245
default,L,HC010,ses-01_ses-02,identifiability,0.016992820483616125
default,L,HC012,ses-01_ses-02,identifiability,0.031210342305375574
default,L,HC016,ses-01_ses-02,identifiability,0.01623269537882538
default,L,HC017,ses-01_ses-02,identifiability,0.014219913997597306
default,L,HC025,ses-01_ses-02,identifiability,0.023158333232530387
default,L,HC027,ses-01_ses-02,identifiability,0.016566730191750815
default,L,HC029,ses-01_ses-02,identifiability,0.010460967683357495
default,L,HC032,ses-01_ses-02,identifiability,0.01862770771979907
default,L,HC036,ses-01_ses-02,identifiability,0.021346238464432593
default,L,HC040,ses-01_ses-02,identifiability,0.02243479356386831
default,L,HC044,ses-01_ses-02,identifiability,0.018399184266027144
default,L,HC046,ses-01_ses-02,identifiability,0.01815293752676905
default,L,HC052,ses-01_ses-02,identifiability,0.017159072722673568
default,L,HC053,ses-01_ses-02,identifiability,0.029058263621840715
default,L,HC054,ses-01_ses-02,identifiability,0.025069502053450883
default,L,HC055,ses-01_ses-02,identifiability,0.003841758888325111
default,L,HC056,ses-01_ses-02,identifiability,0.04033735906084694
default,L,HC062,ses-01_ses-02,identifiability,0.008850380319715289
default,L,HC063,ses-01_ses-02,identifiability,0.012825873115555227
default,L,HC065,ses-01_ses-02,identifiability,0.021959051654486278
default,L,HC067,ses-01_ses-02,identifiability,0.019965581769614132
default,L,HC068,ses-01_ses-02,identifiability,0.015502231333256756
default,L,HC069,ses-01_ses-02,identifiability,0.03312312792288893
default,L,HC071,ses-01_ses-02,identifiability,0.028685041633987045
default,L,HC072,ses-01_ses-02,identifiability,0.013044113974317364
default,L,HC076,ses-01_ses-02,identifiability,0.017287871121014934
default,L,HC077,ses-01_ses-02,identifiability,0.02124198686995728
default,L,HC079,ses-01_ses-02,identifiability,0.04075819249938874
default,L,HC080,ses-01_ses-02,identifiability,0.013888899710187868
default,L,HC081,ses-01_ses-02,identifiability,0.019987917903701774
default,L,HC082,ses-01_ses-02,identifiability,0.036395460450562765
default,L,HC083,ses-01_ses-02,identifiability,0.02459623044408036
default,L,HC085,ses-01_ses-02,identifiability,0.031050670807661926
default,L,HC087,ses-01_ses-02,identifiability,0.020813803797238118
default,L,HC088,ses-01_ses-02,identifiability,0.04111224647408941
default,L,HC091,ses-01_ses-02,identifiability,0.025411966165079056
default,L,HC092,ses-01_ses-02,identifiability,0.028772381831349395
default,L,HC093,ses-01_ses-02,identifiability,0.021051949219911666
default,L,HC108,ses-01_ses-02,identifiability,0.014493670395620977
default,L,HC117,ses-01_ses-02,identifiability,0.01679140723771994
default,L,HC118,ses-01_ses-02,identifiability,0.01303831757234631
default,L,HC120,ses-01_ses-02,identifiability,0.021762079100466403
default,L,HC126,ses-01_ses-02,identifiability,0.013962574274519614
default,L,HC130,ses-01_ses-02,identifiability,0.043883941094018705
default,L,HC131,ses-01_ses-02,identifiability,0.027528439637878564
default,L,HC135,ses-01_ses-02,identifiability,0.0331831531074034
default,L,HC136,ses-01_ses-02,identifiability,0.01645349256872116
default,R,HC001,ses-01_ses-02,identifiability,0.016181179370371997
default,R,HC005,ses-01_ses-02,identifiability,0.01783339855778177
default,R,HC009,ses-01_ses-02,identifiability,0.014718119609167713
default,R,HC010,ses-01_ses-02,identifiability,0.015922220568659537
default,R,HC012,ses-01_ses-02,identifiability,0.028476872242166915
default,R,HC016,ses-01_ses-02,identifiability,0.01392888229468542
default,R,HC017,ses-01_ses-02,identifiability,0.014038208922365755
default,R,HC025,ses-01_ses-02,identifiability,0.017065202359309677
default,R,HC027,ses-01_ses-02,identifiability,0.02510504562231835
default,R,HC029,ses-01_ses-02,identifiability,0.012580252423977142
default,R,HC032,ses-01_ses-02,identifiability,0.01534257489487389
default,R,HC036,ses-01_ses-02,identifiability,0.03245850206493504
default,R,HC040,ses-01_ses-02,identifiability,0.020935879115319952
default,R,HC044,ses-01_ses-02,identifiability,0.021912350105267115
default,R,HC046,ses-01_ses-02,identifiability,0.026700768677848853
default,R,HC052,ses-01_ses-02,identifiability,0.016252072733110103
default,R,HC053,ses-01_ses-02,identifiability,0.02470966104818108
default,R,HC054,ses-01_ses-02,identifiability,0.02283032945349794
default,R,HC055,ses-01_ses-02,identifiability,0.015855071832816803
default,R,HC056,ses-01_ses-02,identifiability,0.044622454451067106
default,R,HC062,ses-01_ses-02,identifiability,0.010043301804330513
default,R,HC063,ses-01_ses-02,identifiability,0.012054648981935602
default,R,HC065,ses-01_ses-02,identifiability,0.0185404273941975
default,R,HC067,ses-01_ses-02,identifiability,0.03484181814711102
default,R,HC068,ses-01_ses-02,identifiability,0.015668361151242496
default,R,HC069,ses-01_ses-02,identifiability,0.03954902170876829
default,R,HC071,ses-01_ses-02,identifiability,0.031882573784080465
default,R,HC072,ses-01_ses-02,identifiability,0.019438066117011956
default,R,HC076,ses-01_ses-02,identifiability,0.015966491975763646
default,R,HC077,ses-01_ses-02,identifiability,0.021668272622311743
default,R,HC079,ses-01_ses-02,identifiability,0.047012854893736064
default,R,HC080,ses-01_ses-02,identifiability,0.017470374955587585
default,R,HC081,ses-01_ses-02,identifiability,0.014036781941256894
default,R,HC082,ses-01_ses-02,identifiability,0.04349264472956266
default,R,HC083,ses-01_ses-02,identifiability,0.023454174647228876
default,R,HC085,ses-01_ses-02,identifiability,0.03560831677621658
default,R,HC087,ses-01_ses-02,identifiability,0.025192110669651623
default,R,HC088,ses-01_ses-02,identifiability,0.03177712095934496
default,R,HC091,ses-01_ses-02,identifiability,0.025668758546948466
default,R,HC092,ses-01_ses-02,identifiability,0.025244096037723058
default,R,HC093,ses-01_ses-02,identifiability,0.030308435185383648
default,R,HC108,ses-01_ses-02,identifiability,0.010242962529582551
default,R,HC117,ses-01_ses-02,identifiability,0.022902977141387157
default,R,HC118,ses-01_ses-02,identifiability,0.015603983418657423
default,R,HC120,ses-01_ses-02,identifiability,0.021508471045120596
default,R,HC126,ses-01_ses-02,identifiability,0.017279178031184644
default,R,HC130,ses-01_ses-02,identifiability,0.0459172887312223
default,R,HC131,ses-01_ses-02,identifiability,0.022389994023447372
default,R,HC135,ses-01_ses-02,identifiability,0.04133790994373773
default,R,HC136,ses-01_ses-02,identifiability,0.0165038424006051
default,L,HC001,ses-01,cell_quality,0.6030256574936045
default,L,HC001,ses-02,cell_quality,0.6088842739198739
default,L,HC005,ses-01,cell_quality,0.6019534147159652
default,L,HC005,ses-02,cell_quality,0.6050794990035427
default,L,HC009,ses-01,cell_quality,0.6156422783757293
default,L,HC009,ses-02,cell_quality,0.6204173184050892
default,L,HC010,ses-01,cell_quality,0.6195599225546236
default,L,HC010,ses-02,cell_quality,0.6092772482955789
default,L,HC012,ses-01,cell_quality,0.6478359928736127
default,L,HC012,ses-02,cell_quality,0.6378266389314413
default,L,HC016,ses-01,cell_quality,0.6411685396503264
default,L,HC016,ses-02,cell_quality,0.6231445623217791
default,L,HC017,ses-01,cell_quality,0.5897910128316519
default,L,HC017,ses-02,cell_quality,0.5951277449938642
default,L,HC025,ses-01,cell_quality,0.6190005923578524
default,L,HC025,ses-02,cell_quality,0.6224086174036366
default,L,HC027,ses-01,cell_quality,0.6161020620972202
default,L,HC027,ses-02,cell_quality,0.6275091966212333
default,L,HC029,ses-01,cell_quality,0.585312800029414
default,L,HC029,ses-02,cell_quality,0.5882160114594172
default,L,HC032,ses-01,cell_quality,0.6265628178658661
default,L,HC032,ses-02,cell_quality,0.6263132589055569
default,L,HC036,ses-01,cell_quality,0.5812582832807829
default,L,HC036,ses-02,cell_quality,0.5842929039217301
default,L,HC040,ses-01,cell_quality,0.6064640951213942
default,L,HC040,ses-02,cell_quality,0.6079364474444194
default,L,HC044,ses-01,cell_quality,0.5953832937430916
default,L,HC044,ses-02,cell_quality,0.5946097802019759
default,L,HC046,ses-01,cell_quality,0.5790660897916668
default,L,HC046,ses-02,cell_quality,0.5590888076692686
default,L,HC052,ses-01,cell_quality,0.6140846712128231
default,L,HC052,ses-02,cell_quality,0.5980080780963162
default,L,HC053,ses-01,cell_quality,0.5744119175047699
default,L,HC053,ses-02,cell_quality,0.5809033904620508
default,L,HC054,ses-01,cell_quality,0.6052141556960086
default,L,HC054,ses-02,cell_quality,0.6289846794094832
default,L,HC055,ses-01,cell_quality,0.6343068935758467
default,L,HC055,ses-02,cell_quality,0.5848515229602215
default,L,HC056,ses-01,cell_quality,0.6362339179040123
default,L,HC056,ses-02,cell_quality,0.645117277119553
default,L,HC062,ses-01,cell_quality,0.6241429767092261
default,L,HC062,ses-02,cell_quality,0.6253270932308922
default,L,HC063,ses-01,cell_quality,0.6200842116977788
default,L,HC063,ses-02,cell_quality,0.6139300693378262
default,L,HC065,ses-01,cell_quality,0.6043284384794028
default,L,HC065,ses-02,cell_quality,0.606395212979214
default,L,HC067,ses-01,cell_quality,0.6389606319172945
default,L,HC067,ses-02,cell_quality,0.6161693398298642
default,L,HC068,ses-01,cell_quality,0.5915928038145977
default,L,HC068,ses-02,cell_quality,0.6115064738776892
default,L,HC069,ses-01,cell_quality,0.5868002919169802
default,L,HC069,ses-02,cell_quality,0.5990500648434548
default,L,HC071,ses-01,cell_quality,0.6371983670652681
default,L,HC071,ses-02,cell_quality,0.6269585693274411
default,L,HC072,ses-01,cell_quality,0.6316022944940789
default,L,HC072,ses-02,cell_quality,0.6101852159102787
default,L,HC076,ses-01,cell_quality,0.6096686694893197
default,L,HC076,ses-02,cell_quality,0.6078115023223413
default,L,HC077,ses-01,cell_quality,0.6087318528364473
default,L,HC077,ses-02,cell_quality,0.616598084748023
default,L,HC079,ses-01,cell_quality,0.611539954991397
default,L,HC079,ses-02,cell_quality,0.6067983175258544
default,L,HC080,ses-01,cell_quality,0.6093981225726289
default,L,HC080,ses-02,cell_quality,0.6168996349808377
default,L,HC081,ses-01,cell_quality,0.6202209787588983
default,L,HC081,ses-02,cell_quality,0.6094499070948259
default,L,HC082,ses-01,cell_quality,0.6219614820272577
default,L,HC082,ses-02,cell_quality,0.6183531573632224
default,L,HC083,ses-01,cell_quality,0.6098171835975971
default,L,HC083,ses-02,cell_quality,0.6184365130418943
default,L,HC085,ses-01,cell_quality,0.6291690266506489
default,L,HC085,ses-02,cell_quality,0.623575725048114
default,L,HC087,ses-01,cell_quality,0.6097629638886705
default,L,HC087,ses-02,cell_quality,0.6042288991053715
default,L,HC088,ses-01,cell_quality,0.6118623533104688
default,L,HC088,ses-02,cell_quality,0.6226783580259053
default,L,HC091,ses-01,cell_quality,0.630016693938325
default,L,HC091,ses-02,cell_quality,0.6241618743354562
default,L,HC092,ses-01,cell_quality,0.6208044844807648
default,L,HC092,ses-02,cell_quality,0.6061709019938827
default,L,HC093,ses-01,cell_quality,0.601834005451533
default,L,HC093,ses-02,cell_quality,0.6023869974764364
default,L,HC108,ses-01,cell_quality,0.6067813733197259
default,L,HC108,ses-02,cell_quality,0.6221650606065763
default,L,HC117,ses-01,cell_quality,0.5958657040617577
default,L,HC117,ses-02,cell_quality,0.5865617000212386
default,L,HC118,ses-01,cell_quality,0.6475372508188308
default,L,HC118,ses-02,cell_quality,0.624479802837009
default,L,HC120,ses-01,cell_quality,0.6152291879844549
default,L,HC120,ses-02,cell_quality,0.6173984043175674
default,L,HC126,ses-01,cell_quality,0.5977744025141623
default,L,HC126,ses-02,cell_quality,0.6059535287671963
default,L,HC130,ses-01,cell_quality,0.5943684251686813
default,L,HC130,ses-02,cell_quality,0.5841405368754895
default,L,HC131,ses-01,cell_quality,0.600859978084117
default,L,HC131,ses-02,cell_quality,0.6146356899887793
default,L,HC135,ses-01,cell_quality,0.6285820424201977
default,L,HC135,ses-02,cell_quality,0.6446547954882995
default,L,HC136,ses-01,cell_quality,0.6090723422368803
default,L,HC136,ses-02,cell_quality,0.6028921787011526
default,R,HC001,ses-01,cell_quality,0.6089549458246942
default,R,HC001,ses-02,cell_quality,0.6119873484300794
default,R,HC005,ses-01,cell_quality,0.5999693054124753
default,R,HC005,ses-02,cell_quality,0.5948845093817201
default,R,HC009,ses-01,cell_quality,0.614805513433841
default,R,HC009,ses-02,cell_quality,0.6394187425173277
default,R,HC010,ses-01,cell_quality,0.6229594808736835
default,R,HC010,ses-02,cell_quality,0.613116136577788
default,R,HC012,ses-01,cell_quality,0.6434180958930368
default,R,HC012,ses-02,cell_quality,0.6340809716820736
default,R,HC016,ses-01,cell_quality,0.5914369870081903
default,R,HC016,ses-02,cell_quality,0.6146904785109261
default,R,HC017,ses-01,cell_quality,0.6003053198834338
default,R,HC017,ses-02,cell_quality,0.5918938288188521
default,R,HC025,ses-01,cell_quality,0.6279859417481489
default,R,HC025,ses-02,cell_quality,0.6265622884503754
default,R,HC027,ses-01,cell_quality,0.6194715085890897
default,R,HC027,ses-02,cell_quality,0.6119062978521371
default,R,HC029,ses-01,cell_quality,0.6067453168458056
default,R,HC029,ses-02,cell_quality,0.6128328764742459
